timestamp,aruco_id
1728419993.667456,[0]
1728419993.6826198,[0]
1728419993.8226376,[0]
1728419993.8404284,[0]
1728419993.857207,[0]
1728419993.8734927,[0]
1728419993.8892279,[0]
1728419993.9075007,[0]
1728419993.9274464,[0]
1728419993.9492836,[0]
1728419993.9686062,[0]
1728419993.9869435,[0]
1728419994.0027483,[0]
1728419994.0205338,[0]
1728419994.036807,[0]
1728419994.0535734,[0]
1728419994.1671417,[0]
1728419994.1844642,[0]
1728419994.2053118,[0]
1728419994.2255764,[0]
1728419994.2468987,[0]
1728419994.2636843,[0]
1728419994.2815642,[0]
1728419994.2992759,[0]
1728419994.3140502,[0]
1728419994.3303337,[0]
1728419994.3491452,[0]
1728419994.366497,[0]
1728419994.3842723,[0]
1728419994.4020395,[0]
1728419994.6764371,[0]
1728419994.691186,[0]
1728419994.7074716,[0]
1728419994.7242222,[0]
1728419994.7751493,[0]
1728419994.7918928,[0]
1728419994.8091888,[0]
1728419994.8285098,[0]
1728419994.8442433,[0]
1728419994.8604324,[0]
1728419994.8766875,[0]
1728419994.892457,[0]
1728419994.9092505,[0]
1728419994.9255855,[0]
1728419994.9423366,[0]
1728419994.960638,[0]
1728419994.9763474,[0]
1728419994.992614,[0]
1728419995.011837,[0]
1728419995.0295713,[0]
1728419995.048337,[0]
1728419995.0671158,[0]
